Block_ID Up Down Public_Key_Requester Total_Up_Requester Total_Down_Requester Sequence_Number_Requester Previous_Hash_Requester Public_Key_Responder Total_Up_Responder Total_Down_Responder Sequence_Number_Responder Previous_Hash_Responder
WFxXV/+/Vsqzjk1PAhnAGDI52xA= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 16 6 21 twhSGPjTAIKQftijVvjMwZ/p+lQ= O96OrjxK3M9XoR0+x7esDh8xfoEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 6 7 twhSGPjTAIKQftijVvjMwZ/p+lQ=
WPphNyDyaUM58YPX2PIwObglOxE= 1 1 ILJmkZasgDoErw242DjsnmkcEo0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 20 13 31 l6/Ksvh9r4ZtGifg6yRn1zukUgg= oJk8BxCxM4KysOJUfIkbNcWKbrowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 17 16 ThpGyGUhU1bsKyduKrwNc3AqatA=
WTON2061UCmtA4ID89fV8M6xUpk= 1 0 TqMTuOf4ZBLdQi1nyckUmYsmkXwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 0 4 j4eF3zshfwse3ILojhkO6+1M6FE= 5vrGuG0HVNVcPAEzfCHrO/JwObowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 5 4 j4eF3zshfwse3ILojhkO6+1M6FE=
WUkeA94B07iWFYpLN4IByfIPJSo= 1 0 CfLkDySoPPB60919RE8FEy1ybt0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 27 23 18 oDmJIzUiCNmhZJQrjrI3t1ndHjA= vrpDbH8rcKLL0EDvswiE6T61cj0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 9 6 i7+3qGlqvcONdBre/yBrepX12dg=
Wd+OGmwszmNPD9hxQLN5GX2Mokc= 1 0 C8PBFLrrtFrYujqCKE4WJvB7Kp4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 0 9 cWoyXmJRmjP7R3nA4LadCuBcl60= NZqM/l2d2er3XOVImTDIV7zDZgswMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 2 9 j0RdrlDjBSsMyGkc4/rfkcgGlLY=
WeuL3wBkIzh451R9RIoLtmuLkMc= 1 0 xTANaPh/ZWpTBzF+FtFB1hobLAowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 17 16 tNO0lvQZeUwf9W+O5upH93x3nNE= SMdX6jV86aQ5Ezw+o3akO+TAHYUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 4 2 /ZWUsvR8454VQ82eD9STVnFAGJ8=
WnnL/bXLRA/LQcXRzsa3Il3CAuU= 1 0 6keQdNKIlTvTthqGDqJBntSUhUYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 38 12 16 Jb/96q6A/j7tMlLzArNGe+na+2M= lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 24 39 35 7Gcx9jmRjQglFN1/gboBvA30MSw=
Wo/ZQxbUZcnGODZfwI9B38ZkHA4= 1 0 HaEBqtgrZsLiDB5cK7t5k2ftu0IwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 8 15 p1E/0qEnCm/ocE3J4+JF5uJJikQ= DWnl2yLLciW+CKE+cg1OK3g8EtYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 16 8 LjFIdGytoq31SGTAyaNpBO/GJbs=
Ws/Ik0ACDnSw4MLjpfMj/Mx2HzI= 1 0 tlsPispJjk23sEt4DG1kygUr5TowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 15 0 14 cK2/Umbvu2cRP15w7SB0qQ29Ddc= 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 17 18 27 yhnKv469B1CwuTKO7MgDkHLjekM=
WzS/8g8HLpmG7kRT7nsri2PytVY= 1 0 tBEg6pcknsEDF9C4jQDV+V4nVtYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 7 2 8 gDTYHa8Dz4cPNPAWfx0i3Kba9Wk= TikpbMB9dMa8Tmd0GFp6auZiyyYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 4 3 +cgMZ0qrMjsQTPO9iEWWWxYKDCk=
W2wH5zaGpQtYUBqoAJveDrTurUY= 1 16 lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 21 37 31 +sAglAVGF2i+socEHdImQ9dRHzQ= 6keQdNKIlTvTthqGDqJBntSUhUYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 36 1 11 +sAglAVGF2i+socEHdImQ9dRHzQ=
W6b5YYc7alEbd61Wxdtds9KbtiU= 1 0 6keQdNKIlTvTthqGDqJBntSUhUYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 16 0 6 lvg2PIqXIyqTA6kyGWMSRDJAoC4= lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 15 15 20 AlaT3x64Y7F6/v+ojpv6mB+RW5I=
XSf44dLOW6qNSyNTJibZYqHsyoY= 1 0 tipXqHcnfhbg+EBPGPSQDMjJDdUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 15 10 13 7ImSAqDY1pa2BVNHdVOcEt1RgyQ= vJj2RXBDqkzMBkuOZfGQKmn3ZSAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 7 9 87Aw4PeJsmDpqSpyyn8uwdy61O0=
XvgtkPOUiQaRWJ0KiGgi6bopsDU= 1 0 TqMTuOf4ZBLdQi1nyckUmYsmkXwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 0 2 7G2RzrXRINGQhoxQ6xcRloHDGHs= 5vrGuG0HVNVcPAEzfCHrO/JwObowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 3 2 7G2RzrXRINGQhoxQ6xcRloHDGHs=
X9CD3nk5UMPkuy/MuYL9G6DR5cc= 1 0 +pGkOZ+o+zYOsqOVhpmqDr1ICDkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 6 0 5 QfuC33NnVCVx4D1VHTYrBwwOtT4= 40JWxn1rR5N1f4NAJh4P/yYDpSIwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 9 8 QfuC33NnVCVx4D1VHTYrBwwOtT4=
X/LUcsB5R1JEEKwo7B78mN1hxhk= 2 0 NZqM/l2d2er3XOVImTDIV7zDZgswMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 10 1 5 ZjusVxs1A9pf6NGVlu7x3IIUDdw= uWepyoLh/yrMvHgAPrWAp5dnvsEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 2 1 8bozBil4+C44d0Yza6fb8+euZfI=
YDfEbwO3xfDKObou3wnMpipi4eY= 1 5 F3urRZgJlCUGnhS9CM/0hjqq0j0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 17 5 LRX72c4buBystWwUm3Bujm5Ti4w= O96OrjxK3M9XoR0+x7esDh8xfoEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 7 26 21 EQEEWk8gLjNUQtIgO3e1JUksG/c=
YUboioxhFvwgaj/f/oMBAQMgxn0= 1 0 MmI7/eo+qMNyYTCGH4/CNIjkbUYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 0 1 SaCPomjbXkGfj8MfAIAmEUI1uA8= 5w4VOElhz/QMjoIotBntn37jP/0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 6 5 6 b3IOI9KKsJoKEIUjG689R0+5WNE=
YlXOpkWi4XgW40QL0CWbr57RW6k= 1 0 1hoJsYZcE/+/eDucWflORoPfq08wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 6 0 5 IECNscGvPtJpjoQTZS0BSr/H21c= OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 7 6 12 +EJFnQd0FafR/6dGpuuMPBYo7u4=
Yu+Q1e0K3wsUgSaWmv0svG6rNAE= 1 0 1hoJsYZcE/+/eDucWflORoPfq08wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 0 1 GkJceq0iUeWkx7ugcqjjVodZP5o= OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 3 3 kYHAwRM0A7rRRkEfxAIzhoUt9O8=
Y49x4GbeG0h6yxfGXYTCHg04kxQ= 1 0 SXUrZ3sKDNK7uYJnh4OYA8ekFHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 0 1 djePQoO6/UjuxVFKBzWx99203dM= HaEBqtgrZsLiDB5cK7t5k2ftu0IwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 3 4 PeeErNAo4JQtjAoFxJxeVrvjU/w=
Y7J8Eob2ciFI+Dz0CI3Ynyk4aHo= 1 0 TikpbMB9dMa8Tmd0GFp6auZiyyYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 11 7 8 rowNfFqaLUhJ4g8Z9cr6nVV7JSM= Rt4PvQZT9BvXwSrpxvLwhAfmymkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 11 12 11 rowNfFqaLUhJ4g8Z9cr6nVV7JSM=
ZPBlhtMPohMgHxXZokSFFyYAHrQ= 1 0 NZqM/l2d2er3XOVImTDIV7zDZgswMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 14 2 10 Wd+OGmwszmNPD9hxQLN5GX2Mokc= uWepyoLh/yrMvHgAPrWAp5dnvsEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 5 5 j0RdrlDjBSsMyGkc4/rfkcgGlLY=
ZZVPP4fmMJnwCUjH6w+9fLdXLC4= 5 0 ILJmkZasgDoErw242DjsnmkcEo0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 25 16 34 rfSqnPAy014bNwbPkCMmi0K+3K8= xTANaPh/ZWpTBzF+FtFB1hobLAowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 30 22 8tTVVIlFPKc9P25XkgUVR7wDrZE=
ZjusVxs1A9pf6NGVlu7x3IIUDdw= 4 0 NZqM/l2d2er3XOVImTDIV7zDZgswMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 8 1 4 orwfmieOAoQ/iXgjU5JFKRe4mMs= O96OrjxK3M9XoR0+x7esDh8xfoEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 14 12 fZp5bP/7MPH4jXU4TzCXjxwOadU=
ZpVSAr4u57ItkQ0bfB8qhRXYSHE= 15 1 h8VAxpcZTxx6B4A9p1ifbYbqFxMwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 27 16 24 SY7amepLL0uUFHW9BWT8vf721KI= DWnl2yLLciW+CKE+cg1OK3g8EtYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 36 14 O2bfyh5lKecWsGgl/hjZ6QUFkwc=
ZzSYAnKbz7AzVu8jmLYahtUNLpc= 1 0 SMdX6jV86aQ5Ezw+o3akO+TAHYUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= YqgSlXJr7GJ4Ivo81JUz+VtNTzkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 1 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA=
Z+yGvOn1Qm9nGf/x7j4xHbSaIAE= 1 0 zpd+S+dpjSKEsg3uWIDXRa0auJwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 25 0 12 cKXg6632MpTQyau3VsUWA0FOP0Y= 6keQdNKIlTvTthqGDqJBntSUhUYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 37 11 14 hJ4qPFNzZtFM2VqR1IDR7S4hmQA=
aRwHfAMr0wg/19bs+kCJgFbp3bo= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 23 8 30 fZp5bP/7MPH4jXU4TzCXjxwOadU= DWnl2yLLciW+CKE+cg1OK3g8EtYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 5 4 1Ir9dTuflpmUTUYtzppV7gPq+iw=
agbL3t+3fhqA2GTUy9AV0h9MesQ= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 12 6 17 nptmKY9dJIY3chaUb6d4GDKblB4= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 7 7 nptmKY9dJIY3chaUb6d4GDKblB4=
ay1rHQ70Rq8kHrd+nBmVrxyYK4E= 1 0 xbPbi8EWCkh00iDq9KUNulih0eEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= YqgSlXJr7GJ4Ivo81JUz+VtNTzkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 2 1 ZzSYAnKbz7AzVu8jmLYahtUNLpc=
a1pQkffXCgI1bkYEdHG6oqsa2V4= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 1 1 GkJceq0iUeWkx7ugcqjjVodZP5o= aMcS+guoDmrGofa/WZbdaNNujiYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 2 1 FgBeR6PEuzfFYg24sVs1AWLnFOo=
a13+Cf5GYSct29k/UpybJjEFws8= 1 0 YqgSlXJr7GJ4Ivo81JUz+VtNTzkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 10 12 /EsnM3YAnWorOfT3CVV3/qndqi8= O96OrjxK3M9XoR0+x7esDh8xfoEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 16 14 2ljBCRliNtKqkHYy07MfSTZc4pw=
a2qmEdIP1Uq/QvsX54zYo2gP+Eg= 1 0 9RngRyD3oPq5HJlFntphkbTBOgUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 24 9 16 F8ZOhwhj7fkOGIY0kih/e2hU+OY= mqNQM0LMhERnb5UqJz52m1VkO8YwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 4 5 F8ZOhwhj7fkOGIY0kih/e2hU+OY=
a7wUoHPPI75aWZ9q/l1teM0/R1o= 3 0 ED2Rwa/sJ6e9gkXJUysi0xkrn54wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 10 2 8 8xBECoZ4ukuiMQ2r0lrjxzvAszY= 0GqNStWnpcmBfZ9gjiVyWF1db+4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 34 25 6pVPi3B0MLn3azdOuW0Ub2Xz56E=
a8eTy68ftjq6J4L9nAeottn+fm4= 1 0 YqgSlXJr7GJ4Ivo81JUz+VtNTzkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 2 2 ay1rHQ70Rq8kHrd+nBmVrxyYK4E= 9RngRyD3oPq5HJlFntphkbTBOgUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 1 4 uW0poy9MxJ2gowo9n5UgtjMvfEs=
a+UCCnzpqtTYzsgDz5HnhKeTRzU= 1 0 9RngRyD3oPq5HJlFntphkbTBOgUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 8 8 10 O/5tSbehsi2TZSsDJHdXEor1G+o= OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 23 9 31 aRwHfAMr0wg/19bs+kCJgFbp3bo=
bFe6Ojd1oyg8B5WJ3t64gBP/yRQ= 1 0 GorsX6HSrirKn9je83homORXaK0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 5 13 vmNPjJ40OHlTAIsSPd9HZSsgjrs= xTANaPh/ZWpTBzF+FtFB1hobLAowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 18 18 3c+ioKeu9+2zX7BTFrN/kNEU1yw=
bXhmduZYjnRggV4VunBzdBJK0P0= 1 0 tipXqHcnfhbg+EBPGPSQDMjJDdUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 18 10 16 Iyg+aPzLRL5apEA/1CELChXhYc8= vJj2RXBDqkzMBkuOZfGQKmn3ZSAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 9 11 l6BlfsEH/IbrH3G7P0k0f7CZZu8=
bX9UbSUaAbxCkW1gqVqGZL/6t6I= 1 0 YQPMCkDc9tDuTidacXEQDt3yfNwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= TikpbMB9dMa8Tmd0GFp6auZiyyYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 12 9 11 K4RVRMqZ9tsH6Qm/D6Y2BA8LIRg=
bzDI39hZf+OH3Yg7wpGvLNnPrfc= 1 0 CimhPg6hP3A/5uhofEQrr5GQN/MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 7 3 7 sAyNzIglS9AzfIRPhjUsbXyqp1U= tipXqHcnfhbg+EBPGPSQDMjJDdUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 14 9 11 87Aw4PeJsmDpqSpyyn8uwdy61O0=
b3IOI9KKsJoKEIUjG689R0+5WNE= 1 0 5w4VOElhz/QMjoIotBntn37jP/0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 6 4 5 SaCPomjbXkGfj8MfAIAmEUI1uA8= xTANaPh/ZWpTBzF+FtFB1hobLAowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 13 11 VFMXZBnRjVex7u+M9Q7GAVLLxRM=
cKXg6632MpTQyau3VsUWA0FOP0Y= 1 0 zpd+S+dpjSKEsg3uWIDXRa0auJwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 24 0 11 sINw2IbBLFb3h3GZKMuglezC04o= eiGGlUQ83QS2a7umyiroC8zyVjowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 11 8 C31aLFHVau9UMSO5Bb5ZQxQvmIs=
cK2/Umbvu2cRP15w7SB0qQ29Ddc= 1 0 tlsPispJjk23sEt4DG1kygUr5TowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 14 0 13 Ue5iEYdQJDgm7rDAZjfX7/JmWqg= 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 16 17 25 6UshUY9swZ7b9ebAhRC4lzmIjs8=
cOSUy0+2wSXaAunKBn0HMmeQ4nw= 1 0 +pGkOZ+o+zYOsqOVhpmqDr1ICDkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= mkKLDciDL2OZMSnOBiu8XoxVS6gwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 1 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA=
cWEsoHRDDIJBXWGHCN41yOkqTDg= 2 0 C8PBFLrrtFrYujqCKE4WJvB7Kp4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 33 2 14 gqR7IT0pFOuF8EcMwXxBWSo1h3I= mqNQM0LMhERnb5UqJz52m1VkO8YwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 21 8 QftiUJtv9nRumtC7oXCsKqywo5g=
